09:08:03 [restartedMain] INFO  AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@19fe73d: startup date [Mon Aug 05 09:08:03 CST 2019]; root of context hierarchy
14:04:57 [restartedMain] INFO  TomcatEmbeddedServletContainer - Tomcat started on port(s): 8075 (http)
14:04:57 [restartedMain] INFO  EurekaAutoServiceRegistration - Updating port to 8075
14:04:57 [restartedMain] INFO  OmsDlsbServiceRmApplication - Started OmsDlsbServiceRmApplication in 21.422 seconds (JVM running for 24.286)
14:05:22 [restartedMain] INFO  AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1171e05: startup date [Mon Aug 05 14:05:22 CST 2019]; root of context hierarchy
14:05:22 [background-preinit] INFO  Version - HV000001: Hibernate Validator 5.3.6.Final
14:05:23 [restartedMain] INFO  AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
14:05:23 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d6e792b9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:23 [restartedMain] INFO  OmsDlsbServiceRmApplication - No active profile set, falling back to default profiles: default
14:05:23 [restartedMain] INFO  AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@1a83d4: startup date [Mon Aug 05 14:05:23 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@1171e05
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'feignLoggerLevel' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbOmsFeignConfiguration; factoryMethodName=feignLoggerLevel; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbOmsFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=feignLoggerLevel; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'dcBasicAuthRequestInterceptor' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbOmsFeignConfiguration; factoryMethodName=dcBasicAuthRequestInterceptor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbOmsFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=dcBasicAuthRequestInterceptor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'options' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbOmsFeignConfiguration; factoryMethodName=options; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbOmsFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=options; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'feignLoggerLevel' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=feignLoggerLevel; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=feignConfiguration; factoryMethodName=feignLoggerLevel; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/common/config/FeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'dcBasicAuthRequestInterceptor' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=dcBasicAuthRequestInterceptor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=feignConfiguration; factoryMethodName=dcBasicAuthRequestInterceptor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/common/config/FeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'options' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=dlsbRmFeignConfiguration; factoryMethodName=options; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/dlsb/common/DlsbRmFeignConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=feignConfiguration; factoryMethodName=options; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/dc/common/config/FeignConfiguration.class]]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'BASE-SERVICE.FeignClientSpecification' with a different definition: replacing [Generic bean: class [org.springframework.cloud.netflix.feign.FeignClientSpecification]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Generic bean: class [org.springframework.cloud.netflix.feign.FeignClientSpecification]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
14:05:26 [restartedMain] INFO  DefaultListableBeanFactory - Overriding bean definition for bean 'BASE-SERVICE.FeignClientSpecification' with a different definition: replacing [Generic bean: class [org.springframework.cloud.netflix.feign.FeignClientSpecification]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Generic bean: class [org.springframework.cloud.netflix.feign.FeignClientSpecification]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
14:05:27 [restartedMain] INFO  GenericScope - BeanFactory id=d515c091-e8ce-3ae1-80a4-755cb8db2399
14:05:27 [restartedMain] INFO  AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.alibaba.druid.spring.boot.autoconfigure.stat.DruidSpringAopConfiguration' of type [com.alibaba.druid.spring.boot.autoconfigure.stat.DruidSpringAopConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.druid-com.alibaba.druid.spring.boot.autoconfigure.properties.DruidStatProperties' of type [com.alibaba.druid.spring.boot.autoconfigure.properties.DruidStatProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'advisor' of type [org.springframework.aop.support.RegexpMethodPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$bacd8fbc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration' of type [org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration$$EnhancerBySpringCGLIB$$ecfa35fd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:27 [restartedMain] INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d6e792b9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:05:28 [restartedMain] INFO  TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8075 (http)
14:05:28 [restartedMain] INFO  StandardService - Starting service [Tomcat]
14:05:28 [restartedMain] INFO  StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.27
14:05:28 [localhost-startStop-1] INFO  [/] - Initializing Spring embedded WebApplicationContext
14:05:28 [localhost-startStop-1] INFO  ContextLoader - Root WebApplicationContext: initialization completed in 4907 ms
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'metricsFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'xssFilter' to urls: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
14:05:29 [localhost-startStop-1] INFO  FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
14:05:29 [localhost-startStop-1] INFO  ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
14:05:29 [localhost-startStop-1] INFO  ServletRegistrationBean - Mapping servlet: 'statViewServlet' to [/druid/*]
14:05:29 [restartedMain] INFO  DruidDataSourceAutoConfigure - Init DruidDataSource
14:05:30 [restartedMain] ERROR DruidAbstractDataSource - oracle.jdbc.driver.OracleDriver is deprecated.
14:05:31 [restartedMain] INFO  DruidDataSource - {dataSource-1} inited
14:05:33 [restartedMain] INFO  [/] - jolokia: No access restrictor found, access to any MBean is allowed
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/addNewSbData],methods=[PUT]}" onto public int com.dc.dlsb.rest.DlsbRmControllerRest.addNewSbData(com.dc.dlsb.vomodel.SbDataDbMod)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/getJzSbDataBy],methods=[GET]}" onto public com.dc.dlsb.model.DmeDrcSumJzData com.dc.dlsb.rest.DlsbRmControllerRest.getJzSbDataBy(java.lang.String,java.lang.String,java.lang.String)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/findByDlldbId],methods=[GET]}" onto public com.dc.dlsb.model.DmeDrcDdrbCfg com.dc.dlsb.rest.DlsbRmControllerRest.findByDlldbId(java.lang.String)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/saveSbData],methods=[POST]}" onto public int com.dc.dlsb.rest.DlsbRmControllerRest.saveSbData(com.dc.dlsb.vomodel.SbDataDbMod)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/findBysbOmsOrgid],methods=[GET]}" onto public java.util.List<com.dc.dlsb.model.DmeDrcDdrbCfg> com.dc.dlsb.rest.DlsbRmControllerRest.findBysbOmsOrgid(java.lang.String)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/updateSbData],methods=[PUT]}" onto public int com.dc.dlsb.rest.DlsbRmControllerRest.updateSbData(com.dc.dlsb.vomodel.SbDataDbMod)
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/findBydclx],methods=[GET]}" onto public java.util.List<com.dc.dlsb.model.DmeDrcDdrbCfg> com.dc.dlsb.rest.DlsbRmControllerRest.findBydclx(java.lang.String[])
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/findCfgAll],methods=[GET]}" onto public java.util.List<com.dc.dlsb.model.DmeDrcDdrbCfg> com.dc.dlsb.rest.DlsbRmControllerRest.findCfgAll()
14:05:33 [restartedMain] INFO  RequestMappingHandlerMapping - Mapped "{[/dlsbrm/getDcSbDataByDateAndDcid],methods=[GET]}" onto public com.dc.dlsb.model.DmeDrcSumFgpData com.dc.dlsb.rest.DlsbRmControllerRest.getDcSbDataByDateAndDcid(java.lang.String,java.lang.String)
